id,title,date,category,url
1208,Deputy Secretary Landau’s Meeting with Japanese Vice Foreign Minister Funakoshi,"January 16, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/deputy-secretary-landaus-meeting-with-japanese-vice-foreign-minister-funakoshi-2/
1209,"Deputy Secretary Landau’s Travel to Egypt, Ethiopia, Kenya, and Djibouti","January 23, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/deputy-secretary-landaus-travel-to-egypt-ethiopia-kenya-and-djibouti/
1210,Deputy Secretary Rigas’ Travel to Japan,"January 27, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/deputy-secretary-rigas-travel-to-japan/
1211,Deputy Secretary Rigas’ Travel to Thailand,"January 23, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/deputy-secretary-rigas-travel-to-thailand/
1212,Designations of Muslim Brotherhood Chapters,"January 13, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/designations-of-muslim-brotherhood-chapters/
1213,Driving Progress on the America First Global Health Strategy Through Bilateral Global Health MOU with Malawi,"January 14, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/driving-progress-on-the-america-first-global-health-strategy-through-bilateral-global-health-mou-with-malawi/
1214,Haiti National Day,"January 1, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/haiti-national-day/
1215,Implementation of Iran-Related United Nations Security Council Resolutions,"January 27, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/implementation-of-iran-related-united-nations-security-council-resolutions/
1216,India Republic Day,"January 25, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/india-republic-day/
1217,International Holocaust Remembrance Day,"January 27, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/international-holocaust-remembrance-day/
1218,Joint Statement of the Fifth United States-Bahrain Strategic Dialogue,"January 27, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/joint-statement-of-the-fifth-united-states-bahrain-strategic-dialogue/
1219,Joint Statement of the United States and African Union on the Launch of a Strategic Investment Working Group,"January 28, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/joint-statement-of-the-united-states-and-african-union-on-the-launch-of-a-strategic-investment-working-group/
1220,"Joint Statement of the United States and Israel on the Launch of a Strategic Partnership on Artificial Intelligence, Research, and Critical Technologies","January 16, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/joint-statement-of-the-united-states-and-israel-on-the-launch-of-a-strategic-partnership-on-artificial-intelligence-research-and-critical-technologies/
1221,Joint Statement on the Eleventh U.S.-UAE Economic Policy Dialogue,"January 27, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/joint-statement-on-the-eleventh-u-s-uae-economic-policy-dialogue/
1222,Joint Statement on the Publication of the U.S.-Armenia Implementation Framework for the Trump Route for International Peace and Prosperity (TRIPP),"January 13, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/joint-statement-on-the-publication-of-the-u-s-armenia-implementation-framework-for-the-trump-route-for-international-peace-and-prosperity-tripp/
1223,Joint Statement on the Third U.S.-Oman Strategic Dialogue,"January 25, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/joint-statement-on-the-third-u-s-oman-strategic-dialogue/
1224,"Joint Statement on the Trilateral Meeting Between the Governments of the United States of America, the State of Israel, and the Syrian Arab Republic","January 6, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/joint-statement-on-the-trilateral-meeting-between-the-governments-of-the-united-states-of-america-the-state-of-israel-and-the-syrian-arab-republic/
1225,Joint Statement on U.S.-Mexico Security Cooperation,"January 15, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/joint-statement-on-u-s-mexico-security-cooperation/
1226,Multilateral Sanctions Monitoring Team Report on DPRK Violations and Evasions of UN Sanctions Through Cyber and Information Technology Worker Activities,"January 12, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/multilateral-sanctions-monitoring-team-report-on-dprk-violations-and-evasions-of-un-sanctions-through-cyber-and-information-technology-worker-activities/
1227,Nations Support Panamanian Rule of Law,"January 31, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/nations-support-panamanian-rule-of-law/
1228,Nauru National Day,"January 30, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/nauru-national-day/
1229,Response to China’s Military Exercise Near Taiwan,"January 1, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/response-to-chinas-military-exercise-near-taiwan/
1230,Sanctioning Hamas and Covert Funding Networks,"January 21, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/sanctioning-hamas-and-covert-funding-networks/
1231,Sanctioning Iranian Government Officials for Suppression of Peaceful Protest,"January 30, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/sanctioning-iranian-government-officials-for-suppression-of-peaceful-protest/
1232,Secretary of State Marco Rubio and Armenian Foreign Minister Ararat Mirzoyan Before Their Meeting,"January 13, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-of-state-marco-rubio-and-armenian-foreign-minister-ararat-mirzoyan-before-their-meeting/
1233,Secretary of State Marco Rubio and Secretary of War Pete Hegseth Remarks to the Press,"January 7, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-of-state-marco-rubio-and-secretary-of-war-pete-hegseth-remarks-to-the-press/
1234,Secretary of State Marco Rubio at the Board of Peace Charter Signing Ceremony,"January 22, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-of-state-marco-rubio-at-the-board-of-peace-charter-signing-ceremony/
1235,Secretary of State Marco Rubio Before the Senate Committee on Foreign Relations on U.S. Policy Towards Venezuela,"January 28, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-of-state-marco-rubio-before-the-senate-committee-on-foreign-relations-on-u-s-policy-towards-venezuela/
1236,Secretary of State Marco Rubio with George Stephanopoulos of ABC’s This Week,"January 4, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-of-state-marco-rubio-with-george-stephanopoulos-of-abcs-this-week/
1237,Secretary of State Marco Rubio with Kristen Welker of NBC’s Meet the Press,"January 4, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-of-state-marco-rubio-with-kristen-welker-of-nbcs-meet-the-press/
1238,Secretary of State Marco Rubio with Margaret Brennan of CBS’s Face the Nation,"January 4, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-of-state-marco-rubio-with-margaret-brennan-of-cbss-face-the-nation-2/
1239,Secretary Rubio’s Call with Apostolic Nuncio of the Holy See to the United States Cardinal Pierre,"January 15, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-apostolic-nuncio-of-the-holy-see-to-the-united-states-cardinal-pierre/
1240,Secretary Rubio’s Call with Argentine Foreign Minister Quirno,"January 6, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-argentine-foreign-minister-quirno/
1241,Secretary Rubio’s Call with Azerbaijan Foreign Minister Bayramov,"January 19, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-azerbaijan-foreign-minister-bayramov/
1242,Secretary Rubio’s Call with Brazilian Foreign Minister Vieira,"January 31, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-brazilian-foreign-minister-vieira/
1243,Secretary Rubio’s Call with Colombian Foreign Minister Villavicencio,"January 23, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-colombian-foreign-minister-villavicencio/
1244,Secretary Rubio’s Call with Dutch Foreign Minister van Weel,"January 5, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-dutch-foreign-minister-van-weel/
1245,Secretary Rubio’s Call with Ecuadorian President Noboa,"January 6, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-ecuadorian-president-noboa/
1246,Secretary Rubio’s Call with Foreign Minister Fidan,"January 20, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-foreign-minister-fidan-3/
1247,Secretary Rubio’s Call with French Foreign Minister Barrot,"January 11, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-french-foreign-minister-barrot-7/
1248,Secretary Rubio’s Call with G7 Foreign Ministers,"January 7, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-g7-foreign-ministers/
1249,Secretary Rubio’s Call with Greece Foreign Minister Gerapetritis,"January 30, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-greece-foreign-minister-gerapetritis/
1250,Secretary Rubio’s Call with Guyanese President Ali,"January 6, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-guyanese-president-ali/
1251,Secretary Rubio’s Call with Haitian Prime Minister Fils-Aimé,"January 23, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-haitian-prime-minister-fils-aime/
1252,Secretary Rubio’s Call with Holy See Secretary of State Parolin,"January 6, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-holy-see-secretary-of-state-parolin/
1253,Secretary Rubio’s Call with Indian External Affairs Minister Jaishankar,"January 13, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-indian-external-affairs-minister-jaishankar-2/
1254,Secretary Rubio’s Call with Iraqi Prime Minister Mohammed Shiaa al-Sudani,"January 25, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-iraqi-prime-minister-mohammed-shiaa-al-sudani-3/
1255,Secretary Rubio’s Call with Italian Foreign Minister Tajani,"January 16, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-italian-foreign-minister-tajani-3/
1256,Secretary Rubio’s Call with Jamaican Prime Minister Holness,"January 17, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-jamaican-prime-minister-holness-2/
1257,Secretary Rubio’s Call with Mexican Foreign Secretary de la Fuente,"January 11, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-mexican-foreign-secretary-de-la-fuente-4/
1258,Secretary Rubio’s Call with Mexican Foreign Secretary de la Fuente,"January 30, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-mexican-foreign-secretary-de-la-fuente-5/
1259,Secretary Rubio’s Call with NATO Secretary General Rutte,"January 9, 2026",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2026/01/secretary-rubios-call-with-nato-secretary-general-rutte-2/
